여행 ID,관광지,여행일수,여행 동반자 관계,여행 동반자 연령대,성별,나이,product_id,전반적 만족도 점수,카테고리
a_a006274,푸꾸옥,2,"배우자, 자녀, 자녀","30대, ~9세이하, ~9세이하",남,30,TC94999223,4,투어&액티비티
a_a006278,푸꾸옥,2,,,남,20,TC27705469,5,투어&액티비티
a_a006278,푸꾸옥,2,,,남,20,TC45885367,5,투어&액티비티
a_a006279,푸꾸옥,2,연인,30대,여,30,TC44777436,5,투어&액티비티
a_a006279,푸꾸옥,2,연인,30대,여,30,TC94999223,5,투어&액티비티
a_a006282,푸꾸옥,2,,,여,40,TC45535144,5,투어&액티비티
a_a006282,푸꾸옥,2,,,여,40,TC14495540,4,투어&액티비티
a_a006285,푸꾸옥,2,연인,30대,남,30,TC87822785,3,0.5박&모닝&샌드투어
a_a006285,푸꾸옥,2,연인,30대,남,30,TC45885367,5,투어&액티비티
a_a006286,푸꾸옥,2,"배우자, 자녀","30대, 10대",남,40,TC87822785,4,0.5박&모닝&샌드투어
a_a006286,푸꾸옥,2,"배우자, 자녀","30대, 10대",남,40,TC91361882,4,티켓&푸드
a_a006287,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",남,40,TC05435273,5,티켓&푸드
a_a006287,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",남,40,TC68194648,5,티켓&푸드
a_a006288,푸꾸옥,2,,,남,30,TC01725747,5,0.5박&모닝&샌드투어
a_a006288,푸꾸옥,2,,,남,30,TC45535144,5,투어&액티비티
a_a006290,푸꾸옥,2,,,남,50,TC27705469,5,투어&액티비티
a_a006290,푸꾸옥,2,,,남,50,TC45885367,5,투어&액티비티
a_a006293,푸꾸옥,2,연인,30대,남,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006293,푸꾸옥,2,연인,30대,남,30,TC91361882,5,티켓&푸드
a_a006295,푸꾸옥,2,연인,20대,남,20,TC87822785,5,0.5박&모닝&샌드투어
a_a006295,푸꾸옥,2,연인,20대,남,20,TC68194648,5,티켓&푸드
a_a006299,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",남,50,TC81441490,5,티켓&푸드
a_a006299,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",남,50,TC90816580,4,스파
a_a006300,푸꾸옥,2,연인,30대,남,30,TC04038532,5,티켓&푸드
a_a006300,푸꾸옥,2,연인,30대,남,30,TC05435273,4,티켓&푸드
a_a006302,푸꾸옥,2,"배우자, 자녀","40대, 10대",여,40,TC01725747,5,0.5박&모닝&샌드투어
a_a006302,푸꾸옥,2,"배우자, 자녀","40대, 10대",여,40,TC81441490,4,티켓&푸드
a_a006304,푸꾸옥,2,,,남,20,TC01725747,5,0.5박&모닝&샌드투어
a_a006304,푸꾸옥,2,,,남,20,TC06692960,4,투어&액티비티
a_a006305,푸꾸옥,2,친구,20대,남,20,TC45725173,5,투어&액티비티
a_a006305,푸꾸옥,2,친구,20대,남,20,TC06692960,5,투어&액티비티
a_a006309,푸꾸옥,2,연인,40대,남,40,TC87822785,5,0.5박&모닝&샌드투어
a_a006309,푸꾸옥,2,연인,40대,남,40,TC94999223,5,투어&액티비티
a_a006311,푸꾸옥,2,,,여,30,TC45885367,5,투어&액티비티
a_a006311,푸꾸옥,2,,,여,30,TC27705469,5,투어&액티비티
a_a006312,푸꾸옥,2,,,남,20,TC87822785,5,0.5박&모닝&샌드투어
a_a006312,푸꾸옥,2,,,남,20,TC44313497,5,투어&액티비티
a_a006316,푸꾸옥,2,,,여,20,TC72250628,5,투어&액티비티
a_a006316,푸꾸옥,2,,,여,20,TC06692960,5,투어&액티비티
a_a006324,푸꾸옥,2,배우자,60대,남,60,TC45885367,5,투어&액티비티
a_a006324,푸꾸옥,2,배우자,60대,남,60,TC72250628,4,투어&액티비티
a_a006331,푸꾸옥,2,,,여,40,TC72250628,5,투어&액티비티
a_a006331,푸꾸옥,2,,,여,40,TC91361882,5,티켓&푸드
a_a006336,푸꾸옥,2,,,여,40,TC27705469,4,투어&액티비티
a_a006336,푸꾸옥,2,,,여,40,TC45885367,5,투어&액티비티
a_a006340,푸꾸옥,2,,,여,20,TC87822785,5,0.5박&모닝&샌드투어
a_a006340,푸꾸옥,2,,,여,20,TC68194648,5,티켓&푸드
a_a006342,푸꾸옥,2,,,여,60,TC45725173,5,투어&액티비티
a_a006342,푸꾸옥,2,,,여,60,TC06692960,4,투어&액티비티
a_a006344,푸꾸옥,2,,,여,30,TC01725747,5,0.5박&모닝&샌드투어
a_a006344,푸꾸옥,2,,,여,30,TC45885367,5,투어&액티비티
a_a006346,푸꾸옥,2,연인,20대,남,20,TC04038532,5,티켓&푸드
a_a006346,푸꾸옥,2,연인,20대,남,20,TC05435273,5,티켓&푸드
a_a006350,푸꾸옥,2,친구,30대,여,30,TC01725747,4,0.5박&모닝&샌드투어
a_a006350,푸꾸옥,2,친구,30대,여,30,TC06692960,4,투어&액티비티
a_a006351,푸꾸옥,2,,,남,20,TC45885367,5,투어&액티비티
a_a006351,푸꾸옥,2,,,남,20,TC72250628,5,투어&액티비티
a_a006355,푸꾸옥,2,"친구, 친구, 친구","20대, 20대, 20대",여,20,TC72250628,5,투어&액티비티
a_a006355,푸꾸옥,2,"친구, 친구, 친구","20대, 20대, 20대",여,20,TC06692960,3,투어&액티비티
a_a006358,푸꾸옥,2,"친구, 친구","20대, 20대",여,20,TC04038532,5,티켓&푸드
a_a006358,푸꾸옥,2,"친구, 친구","20대, 20대",여,20,TC05435273,5,티켓&푸드
a_a006360,푸꾸옥,2,,,여,20,TC05435273,5,티켓&푸드
a_a006360,푸꾸옥,2,,,여,20,TC68194648,5,티켓&푸드
a_a006367,푸꾸옥,2,연인,20대,여,20,TC27705469,5,투어&액티비티
a_a006367,푸꾸옥,2,연인,20대,여,20,TC45885367,5,투어&액티비티
a_a006375,푸꾸옥,2,배우자,30대,여,30,TC69355731,5,0.5박&모닝&샌드투어
a_a006375,푸꾸옥,2,배우자,30대,여,30,TC45885367,5,투어&액티비티
a_a006382,푸꾸옥,2,연인,30대,여,20,TC04038532,4,티켓&푸드
a_a006382,푸꾸옥,2,연인,30대,여,20,TC05435273,5,티켓&푸드
a_a006386,푸꾸옥,2,연인,20대,남,20,TC87822785,4,0.5박&모닝&샌드투어
a_a006386,푸꾸옥,2,연인,20대,남,20,TC81441490,4,티켓&푸드
a_a006398,푸꾸옥,2,,,여,30,TC27705469,5,투어&액티비티
a_a006398,푸꾸옥,2,,,여,30,TC45885367,5,투어&액티비티
a_a006406,푸꾸옥,2,,,여,60,TC87822785,5,0.5박&모닝&샌드투어
a_a006406,푸꾸옥,2,,,여,60,TC45885367,5,투어&액티비티
a_a006409,푸꾸옥,2,,,여,30,TC01725747,4,0.5박&모닝&샌드투어
a_a006409,푸꾸옥,2,,,여,30,TC06692960,4,투어&액티비티
a_a006410,푸꾸옥,2,,,여,30,TC81441490,5,티켓&푸드
a_a006410,푸꾸옥,2,,,여,30,TC45725173,5,투어&액티비티
a_a006411,푸꾸옥,2,,,여,20,TC45885367,5,투어&액티비티
a_a006411,푸꾸옥,2,,,여,20,TC72250628,5,투어&액티비티
a_a006412,푸꾸옥,2,,,여,30,TC01725747,4,0.5박&모닝&샌드투어
a_a006412,푸꾸옥,2,,,여,30,TC06735063,4,투어&액티비티
a_a006424,푸꾸옥,2,,,여,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006424,푸꾸옥,2,,,여,30,TC45885367,4,투어&액티비티
a_a006426,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,30,TC45725173,4,투어&액티비티
a_a006426,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,30,TC06692960,4,투어&액티비티
a_a006429,푸꾸옥,2,"자녀, 배우자, 형제/자매","40대, 70세이상, 40대",남,40,TC72250628,5,투어&액티비티
a_a006429,푸꾸옥,2,"자녀, 배우자, 형제/자매","40대, 70세이상, 40대",남,40,TC73536205,4,투어&액티비티
a_a006431,푸꾸옥,2,,,여,30,TC73536205,5,투어&액티비티
a_a006431,푸꾸옥,2,,,여,30,TC94202353,5,스파
a_a006433,푸꾸옥,2,연인,30대,남,30,TC45725173,5,투어&액티비티
a_a006433,푸꾸옥,2,연인,30대,남,30,TC06692960,4,투어&액티비티
a_a006435,푸꾸옥,2,연인,20대,남,20,TC81441490,4,티켓&푸드
a_a006435,푸꾸옥,2,연인,20대,남,20,TC45725173,4,투어&액티비티
a_a006436,푸꾸옥,2,,,남,20,TC13501156,5,투어&액티비티
a_a006436,푸꾸옥,2,,,남,20,TC94202353,5,스파
a_a006444,푸꾸옥,2,"자녀, 자녀, 형제/자매","40대, 10대, 40대",여,40,TC27705469,4,투어&액티비티
a_a006444,푸꾸옥,2,"자녀, 자녀, 형제/자매","40대, 10대, 40대",여,40,TC45885367,3,투어&액티비티
a_a006449,푸꾸옥,2,배우자,30대,여,30,TC04038532,5,티켓&푸드
a_a006449,푸꾸옥,2,배우자,30대,여,30,TC05435273,4,티켓&푸드
a_a006450,푸꾸옥,2,배우자,50대,남,50,TC87822785,4,0.5박&모닝&샌드투어
a_a006450,푸꾸옥,2,배우자,50대,남,50,TC27705469,4,투어&액티비티
a_a006468,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,40,TC87822785,4,0.5박&모닝&샌드투어
a_a006468,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,40,TC94999223,5,투어&액티비티
a_a006474,푸꾸옥,2,연인,20대,여,20,TC87822785,5,0.5박&모닝&샌드투어
a_a006474,푸꾸옥,2,연인,20대,여,20,TC45885367,4,투어&액티비티
a_a006477,푸꾸옥,2,동료,30대,여,30,TC08131429,5,티켓&푸드
a_a006477,푸꾸옥,2,동료,30대,여,30,TC04038532,5,티켓&푸드
a_a006478,푸꾸옥,2,"친구, 친구, 친구","50대, 50대, 50대",여,50,TC79654972,5,투어&액티비티
a_a006478,푸꾸옥,2,"친구, 친구, 친구","50대, 50대, 50대",여,50,TC94202353,5,스파
a_a006482,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006482,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC14495540,5,투어&액티비티
a_a006485,푸꾸옥,2,친구,50대,여,50,TC45535144,4,투어&액티비티
a_a006485,푸꾸옥,2,친구,50대,여,50,TC14495540,4,투어&액티비티
a_a006487,푸꾸옥,2,,,여,20,TC77161560,4,투어&액티비티
a_a006487,푸꾸옥,2,,,여,20,TC14495540,3,투어&액티비티
a_a006489,푸꾸옥,2,연인,30대,남,30,TC01725747,5,0.5박&모닝&샌드투어
a_a006489,푸꾸옥,2,연인,30대,남,30,TC81441490,5,티켓&푸드
a_a006492,푸꾸옥,2,친구,20대,남,30,TC01725747,5,0.5박&모닝&샌드투어
a_a006492,푸꾸옥,2,친구,20대,남,30,TC23570653,5,티켓&푸드
a_a006499,푸꾸옥,2,,,여,40,TC81441490,5,티켓&푸드
a_a006499,푸꾸옥,2,,,여,40,TC90816580,5,스파
a_a006502,푸꾸옥,2,연인,30대,남,30,TC73536205,4,투어&액티비티
a_a006502,푸꾸옥,2,연인,30대,남,30,TC27705469,4,투어&액티비티
a_a006507,푸꾸옥,2,,,남,60,TC87822785,5,0.5박&모닝&샌드투어
a_a006507,푸꾸옥,2,,,남,60,TC94999223,5,투어&액티비티
a_a006510,푸꾸옥,2,,,여,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006510,푸꾸옥,2,,,여,30,TC45885367,5,투어&액티비티
a_a006518,푸꾸옥,2,,,여,20,TC87822785,5,0.5박&모닝&샌드투어
a_a006518,푸꾸옥,2,,,여,20,TC70280895,5,스파
a_a006519,푸꾸옥,2,연인,30대,여,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006519,푸꾸옥,2,연인,30대,여,30,TC44313497,5,투어&액티비티
a_a006521,푸꾸옥,2,연인,20대,여,20,TC81441490,5,티켓&푸드
a_a006521,푸꾸옥,2,연인,20대,여,20,TC45725173,5,투어&액티비티
a_a006522,푸꾸옥,2,자녀,~9세이하,여,30,TC01725747,4,0.5박&모닝&샌드투어
a_a006522,푸꾸옥,2,자녀,~9세이하,여,30,TC06692960,4,투어&액티비티
a_a006524,푸꾸옥,2,"배우자, 부모","30대, 60대",남,30,TC81441490,4,티켓&푸드
a_a006524,푸꾸옥,2,"배우자, 부모","30대, 60대",남,30,TC00325630,4,스파
a_a006528,푸꾸옥,2,배우자,30대,남,30,TC45885367,4,투어&액티비티
a_a006528,푸꾸옥,2,배우자,30대,남,30,TC72250628,4,투어&액티비티
a_a006531,푸꾸옥,2,자녀,30대,여,50,TC94202353,5,스파
a_a006531,푸꾸옥,2,자녀,30대,여,50,TC44313497,5,투어&액티비티
a_a006537,푸꾸옥,2,연인,20대,남,20,TC81441490,5,티켓&푸드
a_a006537,푸꾸옥,2,연인,20대,남,20,TC98043796,5,스파
a_a006540,푸꾸옥,2,,,여,60,TC01725747,5,0.5박&모닝&샌드투어
a_a006540,푸꾸옥,2,,,여,60,TC06692960,4,투어&액티비티
a_a006541,푸꾸옥,2,"자녀, 자녀","40대, 10대",여,40,TC81441490,5,티켓&푸드
a_a006541,푸꾸옥,2,"자녀, 자녀","40대, 10대",여,40,TC45725173,5,투어&액티비티
a_a006548,푸꾸옥,2,연인,20대,남,20,TC87822785,5,0.5박&모닝&샌드투어
a_a006548,푸꾸옥,2,연인,20대,남,20,TC91361882,5,티켓&푸드
a_a006549,푸꾸옥,2,,,여,20,TC45885367,5,투어&액티비티
a_a006549,푸꾸옥,2,,,여,20,TC27705469,4,투어&액티비티
a_a006551,푸꾸옥,2,연인,30대,여,30,TC91050407,5,투어&액티비티
a_a006551,푸꾸옥,2,연인,30대,여,30,TC05435273,4,티켓&푸드
a_a006552,푸꾸옥,2,,,여,60,TC87822785,4,0.5박&모닝&샌드투어
a_a006552,푸꾸옥,2,,,여,60,TC81441490,4,티켓&푸드
a_a006554,푸꾸옥,2,배우자,30대,여,30,TC45725173,5,투어&액티비티
a_a006554,푸꾸옥,2,배우자,30대,여,30,TC06692960,4,투어&액티비티
a_a006559,푸꾸옥,2,"배우자, 자녀, 자녀","50대, 10대, 40대",여,40,TC91050407,5,투어&액티비티
a_a006559,푸꾸옥,2,"배우자, 자녀, 자녀","50대, 10대, 40대",여,40,TC05435273,5,티켓&푸드
a_a006560,푸꾸옥,2,"자녀, 형제/자매, 형제/자매","30대, 30대, 20대",여,30,TC27705469,5,투어&액티비티
a_a006560,푸꾸옥,2,"자녀, 형제/자매, 형제/자매","30대, 30대, 20대",여,30,TC45885367,5,투어&액티비티
a_a006574,푸꾸옥,2,"친구, 친구, 친구","20대, 20대, 20대",여,20,TC01725747,5,0.5박&모닝&샌드투어
a_a006574,푸꾸옥,2,"친구, 친구, 친구","20대, 20대, 20대",여,20,TC06692960,5,투어&액티비티
a_a006578,푸꾸옥,2,배우자,30대,남,30,TC81441490,5,티켓&푸드
a_a006578,푸꾸옥,2,배우자,30대,남,30,TC90816580,4,스파
a_a006581,푸꾸옥,2,연인,20대,남,20,TC45725173,5,투어&액티비티
a_a006581,푸꾸옥,2,연인,20대,남,20,TC06692960,5,투어&액티비티
a_a006603,푸꾸옥,2,연인,30대,남,20,TC44777436,5,투어&액티비티
a_a006603,푸꾸옥,2,연인,30대,남,20,TC94999223,5,투어&액티비티
a_a006611,푸꾸옥,2,배우자,30대,여,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006611,푸꾸옥,2,배우자,30대,여,30,TC91361882,4,티켓&푸드
a_a006612,푸꾸옥,2,"자녀, 형제/자매","~9세이하, 30대",여,30,TC87822785,4,0.5박&모닝&샌드투어
a_a006612,푸꾸옥,2,"자녀, 형제/자매","~9세이하, 30대",여,30,TC45885367,4,투어&액티비티
a_a006613,푸꾸옥,2,부모,60대,남,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006613,푸꾸옥,2,부모,60대,남,30,TC81441490,5,티켓&푸드
a_a006616,푸꾸옥,2,"친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등)","60대, 70세이상",여,60,TC87822785,5,0.5박&모닝&샌드투어
a_a006616,푸꾸옥,2,"친목 단체/모임(동호회, 종교단체 등), 친목 단체/모임(동호회, 종교단체 등)","60대, 70세이상",여,60,TC77161560,5,투어&액티비티
a_a006620,푸꾸옥,2,"배우자, 자녀","30대, 10대",여,40,TC14615693,5,투어&액티비티
a_a006620,푸꾸옥,2,"배우자, 자녀","30대, 10대",여,40,TC20624665,5,투어&액티비티
a_a006628,푸꾸옥,2,"배우자, 자녀","40대, 10대",여,40,TC04038532,5,티켓&푸드
a_a006628,푸꾸옥,2,"배우자, 자녀","40대, 10대",여,40,TC05435273,4,티켓&푸드
a_a006630,푸꾸옥,2,,,남,30,TC27705469,4,투어&액티비티
a_a006630,푸꾸옥,2,,,남,30,TC45885367,4,투어&액티비티
a_a006632,푸꾸옥,2,연인,20대,남,20,TC87822785,4,0.5박&모닝&샌드투어
a_a006632,푸꾸옥,2,연인,20대,남,20,TC81441490,4,티켓&푸드
a_a006634,푸꾸옥,2,연인,20대,남,30,TC81441490,3,티켓&푸드
a_a006634,푸꾸옥,2,연인,20대,남,30,TC45725173,3,투어&액티비티
a_a006636,푸꾸옥,2,친구,30대,여,20,TC45725173,5,투어&액티비티
a_a006636,푸꾸옥,2,친구,30대,여,20,TC06692960,5,투어&액티비티
a_a006642,푸꾸옥,2,,,여,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006642,푸꾸옥,2,,,여,30,TC70280895,5,스파
a_a006643,푸꾸옥,2,자녀,30대,남,50,TC87822785,5,0.5박&모닝&샌드투어
a_a006643,푸꾸옥,2,자녀,30대,남,50,TC45885367,4,투어&액티비티
a_a006656,푸꾸옥,2,"친구, 친구, 친구","20대, 20대, 20대",여,20,TC87822785,5,0.5박&모닝&샌드투어
a_a006656,푸꾸옥,2,"친구, 친구, 친구","20대, 20대, 20대",여,20,TC45885367,5,투어&액티비티
a_a006658,푸꾸옥,2,,,남,20,TC87822785,5,0.5박&모닝&샌드투어
a_a006658,푸꾸옥,2,,,남,20,TC68194648,5,티켓&푸드
a_a006659,푸꾸옥,2,,,여,20,TC72250628,4,투어&액티비티
a_a006659,푸꾸옥,2,,,여,20,TC91361882,4,티켓&푸드
a_a006662,푸꾸옥,2,연인,30대,여,30,TC14495540,5,투어&액티비티
a_a006662,푸꾸옥,2,연인,30대,여,30,TC27705469,4,투어&액티비티
a_a006668,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC01725747,4,0.5박&모닝&샌드투어
a_a006668,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC45885367,4,투어&액티비티
a_a006674,푸꾸옥,2,,,남,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006674,푸꾸옥,2,,,남,30,TC81441490,5,티켓&푸드
a_a006679,푸꾸옥,2,,,남,20,TC44777436,5,투어&액티비티
a_a006679,푸꾸옥,2,,,남,20,TC94999223,5,투어&액티비티
a_a006683,푸꾸옥,2,"자녀, 자녀, 자녀","40대, 10대, 10대",여,40,TC87822785,5,0.5박&모닝&샌드투어
a_a006683,푸꾸옥,2,"자녀, 자녀, 자녀","40대, 10대, 10대",여,40,TC94999223,4,투어&액티비티
a_a006707,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, 10대",여,40,TC01725747,5,0.5박&모닝&샌드투어
a_a006707,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, 10대",여,40,TC06692960,5,투어&액티비티
a_a006709,푸꾸옥,2,"배우자, 자녀","40대, ~9세이하",여,40,TC87822785,5,0.5박&모닝&샌드투어
a_a006709,푸꾸옥,2,"배우자, 자녀","40대, ~9세이하",여,40,TC81441490,4,티켓&푸드
a_a006714,푸꾸옥,2,,,여,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006714,푸꾸옥,2,,,여,30,TC68194648,1,티켓&푸드
a_a006723,푸꾸옥,2,,,남,40,TC87822785,5,0.5박&모닝&샌드투어
a_a006723,푸꾸옥,2,,,남,40,TC81441490,5,티켓&푸드
a_a006726,푸꾸옥,2,,,여,20,TC27705469,5,투어&액티비티
a_a006726,푸꾸옥,2,,,여,20,TC45885367,4,투어&액티비티
a_a006740,푸꾸옥,2,,,여,20,TC91050407,5,투어&액티비티
a_a006740,푸꾸옥,2,,,여,20,TC90688822,5,투어&액티비티
a_a006748,푸꾸옥,2,,,여,20,TC01725747,5,0.5박&모닝&샌드투어
a_a006748,푸꾸옥,2,,,여,20,TC06692960,5,투어&액티비티
a_a006768,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,30,TC72250628,4,투어&액티비티
a_a006768,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,30,TC06692960,4,투어&액티비티
a_a006776,푸꾸옥,2,친구,30대,여,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006776,푸꾸옥,2,친구,30대,여,30,TC68194648,4,티켓&푸드
a_a006799,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC27705469,5,투어&액티비티
a_a006799,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC45885367,5,투어&액티비티
a_a006806,푸꾸옥,2,친구,30대,여,30,TC01725747,5,0.5박&모닝&샌드투어
a_a006806,푸꾸옥,2,친구,30대,여,30,TC06692960,4,투어&액티비티
a_a006809,푸꾸옥,2,친구,20대,여,20,TC27705469,5,투어&액티비티
a_a006809,푸꾸옥,2,친구,20대,여,20,TC45885367,5,투어&액티비티
a_a006811,푸꾸옥,2,배우자,30대,남,20,TC01725747,5,0.5박&모닝&샌드투어
a_a006811,푸꾸옥,2,배우자,30대,남,20,TC81441490,5,티켓&푸드
a_a006813,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC72250628,4,투어&액티비티
a_a006813,푸꾸옥,2,"배우자, 자녀","30대, ~9세이하",여,30,TC06692960,4,투어&액티비티
a_a006815,푸꾸옥,2,연인,30대,여,30,TC89765246,4,0.5박&모닝&샌드투어
a_a006815,푸꾸옥,2,연인,30대,여,30,TC45885367,4,투어&액티비티
a_a006816,푸꾸옥,2,,,여,30,TC87822785,5,0.5박&모닝&샌드투어
a_a006816,푸꾸옥,2,,,여,30,TC68194648,5,티켓&푸드
a_a006818,푸꾸옥,2,"배우자, 자녀","40대, 10대",남,40,TC87822785,4,0.5박&모닝&샌드투어
a_a006818,푸꾸옥,2,"배우자, 자녀","40대, 10대",남,40,TC94999223,4,투어&액티비티
a_a006820,푸꾸옥,2,형제/자매,30대,여,20,TC27705469,5,투어&액티비티
a_a006820,푸꾸옥,2,형제/자매,30대,여,20,TC45885367,4,투어&액티비티
a_a006822,푸꾸옥,3,,,여,20,TC87822785,4,0.5박&모닝&샌드투어
a_a006822,푸꾸옥,3,,,여,20,TC27705469,4,투어&액티비티
a_a006822,푸꾸옥,3,,,여,20,TC73536205,4,투어&액티비티
a_a006823,푸꾸옥,2,연인,20대,여,20,TC87822785,4,0.5박&모닝&샌드투어
a_a006823,푸꾸옥,2,연인,20대,여,20,TC70280895,4,스파
a_a006825,푸꾸옥,2,배우자,30대,여,30,TC81441490,5,티켓&푸드
a_a006825,푸꾸옥,2,배우자,30대,여,30,TC14770980,4,스파
a_a006835,푸꾸옥,2,,,남,20,TC45885367,5,투어&액티비티
a_a006835,푸꾸옥,2,,,남,20,TC72250628,5,투어&액티비티
a_a006841,푸꾸옥,2,,,여,30,TC01725747,5,0.5박&모닝&샌드투어
a_a006841,푸꾸옥,2,,,여,30,TC06692960,5,투어&액티비티
a_a006850,푸꾸옥,2,친구,30대,여,30,TC57020004,5,스파
a_a006850,푸꾸옥,2,친구,30대,여,30,TC07470188,5,스파
a_a006870,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",남,40,TC87822785,5,0.5박&모닝&샌드투어
a_a006870,푸꾸옥,2,"배우자, 자녀, 자녀","40대, 10대, ~9세이하",남,40,TC83355428,4,스파
a_a006880,푸꾸옥,2,연인,30대,여,30,TC01725747,4,0.5박&모닝&샌드투어
a_a006880,푸꾸옥,2,연인,30대,여,30,TC06692960,4,투어&액티비티
a_a006889,푸꾸옥,2,,,여,30,TC87822785,3,0.5박&모닝&샌드투어
a_a006889,푸꾸옥,2,,,여,30,TC81441490,3,티켓&푸드
a_a006916,푸꾸옥,2,부모,60대,여,20,TC87822785,5,0.5박&모닝&샌드투어
a_a006916,푸꾸옥,2,부모,60대,여,20,TC81441490,4,티켓&푸드
a_a006938,푸꾸옥,2,"친구, 친구, 친구, 친구","30대, 30대, 30대, 20대",여,30,TC01725747,5,0.5박&모닝&샌드투어
a_a006938,푸꾸옥,2,"친구, 친구, 친구, 친구","30대, 30대, 30대, 20대",여,30,TC81441490,5,티켓&푸드
a_a006949,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,30,TC87822785,4,0.5박&모닝&샌드투어
a_a006949,푸꾸옥,2,"배우자, 자녀, 자녀","40대, ~9세이하, ~9세이하",여,30,TC45885367,4,투어&액티비티
a_a006970,푸꾸옥,2,,,여,40,TC87822785,4,0.5박&모닝&샌드투어
a_a006970,푸꾸옥,2,,,여,40,TC81441490,4,티켓&푸드
a_a006979,푸꾸옥,2,,,여,50,TC87822785,5,0.5박&모닝&샌드투어
a_a006979,푸꾸옥,2,,,여,50,TC81441490,1,티켓&푸드
a_a006985,푸꾸옥,2,,,여,20,TC87822785,4,0.5박&모닝&샌드투어
a_a006985,푸꾸옥,2,,,여,20,TC91361882,4,티켓&푸드
a_a006987,푸꾸옥,2,,,남,20,TC87822785,5,0.5박&모닝&샌드투어
a_a006987,푸꾸옥,2,,,남,20,TC81441490,5,티켓&푸드
a_a006990,푸꾸옥,2,친인척,30대,여,20,TC27705469,5,투어&액티비티
a_a006990,푸꾸옥,2,친인척,30대,여,20,TC91361882,5,티켓&푸드
a_a006995,푸꾸옥,2,"친인척, 배우자, 자녀","40대, 70세이상, 30대",여,30,TC01725747,5,0.5박&모닝&샌드투어
a_a006995,푸꾸옥,2,"친인척, 배우자, 자녀","40대, 70세이상, 30대",여,30,TC06692960,5,투어&액티비티
a_a006998,푸꾸옥,2,,,남,20,TC01725747,5,0.5박&모닝&샌드투어
a_a006998,푸꾸옥,2,,,남,20,TC06692960,5,투어&액티비티
a_a007004,푸꾸옥,2,,,남,20,TC87822785,4,0.5박&모닝&샌드투어
a_a007004,푸꾸옥,2,,,남,20,TC69108144,4,투어&액티비티
a_a007005,푸꾸옥,2,,,여,20,TC87822785,5,0.5박&모닝&샌드투어
a_a007005,푸꾸옥,2,,,여,20,TC81441490,5,티켓&푸드
a_a007010,푸꾸옥,2,,,남,30,TC87822785,5,0.5박&모닝&샌드투어
a_a007010,푸꾸옥,2,,,남,30,TC81441490,5,티켓&푸드
a_a007024,푸꾸옥,2,"동료, 동료","40대, 40대",남,40,TC04038532,5,티켓&푸드
a_a007024,푸꾸옥,2,"동료, 동료","40대, 40대",남,40,TC05435273,4,티켓&푸드
a_a007026,푸꾸옥,2,,,여,30,TC01725747,5,0.5박&모닝&샌드투어
a_a007026,푸꾸옥,2,,,여,30,TC06735063,5,투어&액티비티
a_a007031,푸꾸옥,2,,,여,30,TC44777436,5,투어&액티비티
a_a007031,푸꾸옥,2,,,여,30,TC94999223,5,투어&액티비티
a_a007033,푸꾸옥,2,,,남,20,TC73536205,5,투어&액티비티
a_a007033,푸꾸옥,2,,,남,20,TC94202353,5,스파
